661149,/business-industry/allergy-guide/gluten/gluten-faq-caterers/,FAQ,eng
679843,/business-industry/caterers/food-hygiene/charity-community-groups/,FAQ,eng
387619,/business-industry/farmingfood/animalfeed/animalfeedlegislation/animalfeedaddfaq/,FAQ,eng
68993,/business-industry/farmingfood/animalfeed/animalfeedlegislation/canthaxanthin_qanda/,FAQ,eng
603876,/business-industry/farmingfood/bse/what/,FAQ,eng
535218,/business-industry/farmingfood/crops/mycotoxinsguidance/operators/,FAQ,eng
712291,/business-industry/farmingfood/fish-shellfish/freezing-requirements/,FAQ,eng
535215,/business-industry/farmingfood/mycotoxins/questions/,FAQ,eng
610873,/business-industry/farmingfood/pesticides/pestfaq/,FAQ,eng
366674,/business-industry/farmingfood/primprodqanda/,FAQ,eng
465416,/business-industry/farmingfood/vetmeds/vetmedfaq/,FAQ,eng
660265,/business-industry/farmingfood/wildgameguidance/wild-game-faq/,FAQ,eng
596518,/business-industry/imports/importers/thirdcountryfaq/,FAQ,eng
296241,/business-industry/imports/want_to_import/personalimports/,FAQ,eng
345246,/business-industry/winestandards/winefaq/,FAQ,eng
248380,/science/acrylamide/,,
658040,/science/allergy-intolerance/label/gluten-faq/,,
706977,/science/bpa/efsa-bpa-consultation/,,
91345,/science/bpa/foodcontactmaterialsbpafaq/,,
103680,/science/irradfoodqa/,,
691706,/science/novel/faqs/,,
24346,/science/rad_in_food/radioactivity/,,
563533,/about-us/about-the-fsa/faqsbusiness/,,
563519,/about-us/about-the-fsa/faqsconsumer/,,
208977,/enforcement/auditandmonitoring/audit_questions/,,
654945,/enforcement/monitoring/horse-meat/horse-meat-faq/,,
346172,/enforcement/monitoring/shellfish/shellharvestareas/aboutshellfishclassification/shellclassfaq/,,
592036,/enforcement/monitoring/shellfish/ssurveys/sanitarysurveyfaq/,,
203955,/enforcement/sectorrules/feedapprove/feedestablishmentreps/feedreps_questions/,,
674296,/northern-ireland/nutritionni/fop-ni/fop-qa/,FAQ,eng
621402,/northern-ireland/nutritionni/niyoungpeople/nut-specs/,FAQ,eng
539609,/scotland/safetyhygienescot/foodfeedhygienefarmsscotfaqs/,FAQ,eng
287021,/scotland/scotnut/healthycatering/healthycatering2/healthycatering06/,FAQ,eng
702813,/wales/about-fsa-wales/cymru/amdanomni/gwaithyrasb/cwestiynaucyffredin-defnyddwyr/,FAQ,eng
699792,/wales/about-fsa-wales/cymru/cyngor/alerg/labelialergenau/cyngor-glwten/,FAQ,eng
684396,/wales/about-fsa-wales/cymru/diwydiant/canllawiauasb/hylendid/cyngor-arlwyo-elusennau/,FAQ,eng
655999,/wales/about-fsa-wales/cymru/gorfodi/monitro/cigceffyl/atebioncigceffyl/,FAQ,eng
709127,/wales/about-fsa-wales/cymru/labelucymru/alergenau-cymru/holi-ac-ateb/,FAQ,eng
706195,/wales/labelwales/walesallergenlabel/allergenmanagementfaq/,FAQ,eng
102885,/multimedia/faq/102885/,FAQ,
190246,/multimedia/faq/190246/,FAQ,
36454,/multimedia/faq/36454/,FAQ,
44706,/multimedia/faq/44706/,FAQ,
47750,/multimedia/faq/47750/,FAQ,
51434,/multimedia/faq/51434/,FAQ,
77698,/multimedia/faq/77698/,FAQ,
82225,/multimedia/faq/82225/,FAQ,
86916,/multimedia/faq/86916/,FAQ,
93439,/multimedia/faq/93439/,FAQ,
83161,/multimedia/faq/acryl_packaging/,FAQ,
391591,/multimedia/faq/anchorcatering/,FAQ,
189516,/multimedia/faq/brucellosis/,FAQ,
281800,/multimedia/faq/bsesheepqa/,FAQ,
94093,/multimedia/faq/calabash/,FAQ,
102718,/multimedia/faq/chardon_maize/,FAQ,
44825,/multimedia/faq/chinaqa/,FAQ,
122056,/multimedia/faq/coloursurvey_faq/,FAQ,
113145,/multimedia/faq/contaminatedwhisky/,FAQ,
582133,/multimedia/faq/cynhyrchwyrhadacegin/,FAQ,
129116,/multimedia/faq/dioxins_qanda/,FAQ,
188813,/multimedia/faq/dioxinsandchildren/,FAQ,
189017,/multimedia/faq/dioxinspcbs/,FAQ,
608408,/multimedia/faq/edibleglitter/,FAQ,
88194,/multimedia/faq/evmfaq/,FAQ,
598202,/multimedia/faq/fbochange/,FAQ,
97156,/multimedia/faq/fhc2qanda/,FAQ,
606832,/multimedia/faq/foodolympics/,FAQ,
609038,/multimedia/faq/furan-faq/,FAQ,
205675,/multimedia/faq/gettingenoughironfaq/,FAQ,
33141,/multimedia/faq/gmfoods/,FAQ,
581271,/multimedia/faq/hadauwediuhegino/,FAQ,
212918,/multimedia/faq/hijikiqanda/,FAQ,
45634,/multimedia/faq/honeyfaq/,FAQ,
119085,/multimedia/faq/intense_sweeteners/,FAQ,
104075,/multimedia/faq/kavakavaban/,FAQ,
199003,/multimedia/faq/lascaloidfaq/,FAQ,
351998,/multimedia/faq/llrice/,FAQ,
110306,/multimedia/faq/mercuryfish/,FAQ,
98372,/multimedia/faq/methanol_faq/,FAQ,
595339,/multimedia/faq/mineraloils/,FAQ,
41183,/multimedia/faq/minifruit/,FAQ,
209171,/multimedia/faq/oilyfishfaq/,FAQ,
259027,/multimedia/faq/olivepomoilqa/,FAQ,
115350,/multimedia/faq/otmreview0303qa/,FAQ,
612413,/multimedia/faq/parties/,FAQ,
51313,/multimedia/faq/patulin/,FAQ,
108775,/multimedia/faq/peanutpcrtestfaq/,FAQ,
207965,/multimedia/faq/pomaceoilfaq/,FAQ,
185852,/multimedia/faq/promofaq/,FAQ,
124213,/multimedia/faq/readymealqanda/,FAQ,
164174,/multimedia/faq/salmon080104/,FAQ,
189842,/multimedia/faq/salmonellaeggsqanda/,FAQ,
135884,/multimedia/faq/sausages_survey/,FAQ,
135357,/multimedia/faq/school_lunches_survey/,FAQ,
580643,/multimedia/faq/sproutedseedsfaq/,FAQ,
412892,/multimedia/faq/srfqa/,FAQ,
47907,/multimedia/faq/staranisefaq/,FAQ,
202773,/multimedia/faq/vendingmachinesqanda/,FAQ,
112048,/multimedia/faq/vodkafaq/,FAQ,
241242,/multimedia/faq/wasteoilfaq/,FAQ,
40702,/multimedia/faq/water_in_chicken/,FAQ,
113501,/multimedia/faq/waterchickenmarch03faq/,FAQ,
653810,/multimedia/hygiene-rating-schemes/rating-schemes-faqs-en/fhis/,FAQ,
653807,/multimedia/hygiene-rating-schemes/rating-schemes-faqs-en/fhrs/,FAQ,
680695,/multimedia/sgoriau-hylendid-bwyd/faqscy/,FAQ,
654143,/multimedia/sgoriau-hylendid-bwyd/rating-schemes-faqs-cy/fhis/,FAQ,
